,t_start,t_end,energy_wh
864,2024-01-22 15:20:08.567486464+01:00,2024-01-22 18:24:04.507597056+01:00,10148.0
865,2024-01-22 15:21:20.378639360+01:00,2024-01-25 08:20:46.496294144+01:00,6968.0
866,2024-01-22 15:25:41.045476352+01:00,2024-01-23 06:05:36.209267200+01:00,2072.0
867,2024-01-22 16:16:35.191375616+01:00,2024-01-25 11:03:02.388333056+01:00,4920.0
868,2024-01-22 16:20:17.888388608+01:00,2024-01-23 07:17:35.073551104+01:00,30557.0
869,2024-01-22 16:25:45.784439296+01:00,2024-01-23 06:26:32.860746240+01:00,36121.0
870,2024-01-22 16:37:10.549057792+01:00,2024-01-23 16:30:46.337290496+01:00,32305.0
871,2024-01-22 16:54:36.905334784+01:00,2024-01-22 18:17:35.725390080+01:00,14729.0
872,2024-01-22 16:57:16.649790720+01:00,2024-01-24 08:45:12.795085824+01:00,2340.0
873,2024-01-22 17:00:12.722368+01:00,2024-01-23 08:06:18.611465984+01:00,62107.0
874,2024-01-22 17:07:16.783367424+01:00,2024-01-23 07:41:42.727243776+01:00,29750.0
875,2024-01-22 17:10:30.768655104+01:00,2024-01-23 06:45:42.579023872+01:00,24809.0
876,2024-01-22 17:18:51.665412096+01:00,2024-01-22 18:36:16.531110912+01:00,13813.0
877,2024-01-22 17:50:38.211182336+01:00,2024-01-23 07:22:09.001566976+01:00,16930.0
878,2024-01-22 18:43:46.043591680+01:00,2024-01-23 07:48:51.172758528+01:00,6259.0
879,2024-01-22 20:51:01.570562304+01:00,2024-01-23 07:44:02.462133504+01:00,81481.0
880,2024-01-22 22:24:07.327101952+01:00,2024-01-23 16:25:57.483041792+01:00,19170.0
881,2024-01-23 05:21:26.598908160+01:00,2024-01-23 13:58:29.816982784+01:00,12265.0
882,2024-01-23 06:00:40.369891840+01:00,2024-01-23 12:08:08.306057728+01:00,31999.0
883,2024-01-23 06:07:00.656289792+01:00,2024-01-23 15:56:11.970715136+01:00,9881.0
884,2024-01-23 06:31:12.995743232+01:00,2024-01-23 17:12:10.731445504+01:00,51763.0
885,2024-01-23 06:33:09.827273472+01:00,2024-01-23 13:18:14.969209600+01:00,38854.0
886,2024-01-23 06:33:43.248324352+01:00,2024-01-23 17:23:36.881291776+01:00,14999.0
887,2024-01-23 06:44:00.996445440+01:00,2024-01-23 13:38:04.897899520+01:00,47896.0
888,2024-01-23 06:45:14.591667712+01:00,2024-01-23 13:23:38.784145920+01:00,13079.0
889,2024-01-23 06:59:51.770231296+01:00,2024-01-23 17:48:10.874621696+01:00,10463.0
890,2024-01-23 07:02:14.170297600+01:00,2024-01-23 19:42:02.886259968+01:00,61129.0
891,2024-01-23 07:04:23.688571136+01:00,2024-01-23 15:19:18.135738112+01:00,24479.0
892,2024-01-23 07:12:10.603325440+01:00,2024-01-23 15:57:07.923742720+01:00,58812.0
893,2024-01-23 07:14:48.851013376+01:00,2024-01-23 17:50:40.923304704+01:00,22314.0
894,2024-01-23 07:15:02.670468352+01:00,2024-01-23 17:48:28.140121344+01:00,32466.0
895,2024-01-23 07:17:44.907801344+01:00,2024-01-23 14:26:19.461360640+01:00,22516.0
896,2024-01-23 07:18:55.967722752+01:00,2024-01-23 16:36:27.620220416+01:00,41297.0
897,2024-01-23 07:20:54.161412608+01:00,2024-01-23 16:43:33.715029504+01:00,10612.0
898,2024-01-23 07:21:22.465919488+01:00,2024-01-23 17:16:21.736541440+01:00,23459.0
899,2024-01-23 07:22:48.560528128+01:00,2024-01-23 13:12:11.150327808+01:00,55045.0
900,2024-01-23 07:23:27.267414528+01:00,2024-01-23 15:48:19.657718528+01:00,27914.0
901,2024-01-23 07:34:59.294668800+01:00,2024-01-23 17:31:23.231463936+01:00,35010.0
902,2024-01-23 07:41:15.131537408+01:00,2024-01-23 11:22:06.611037184+01:00,10348.0
903,2024-01-23 07:43:25.852110848+01:00,2024-01-23 17:51:09.130005504+01:00,10700.0
904,2024-01-23 07:44:13.485174784+01:00,2024-01-23 17:40:56.570209536+01:00,5550.0
905,2024-01-23 07:46:24.144835840+01:00,2024-01-23 11:50:14.320031488+01:00,36344.0
906,2024-01-23 07:51:50.790798592+01:00,2024-01-23 17:13:17.328420352+01:00,15107.0
907,2024-01-23 07:52:00.383467264+01:00,2024-01-23 17:31:40.363535616+01:00,4486.0
908,2024-01-23 07:53:02.147449600+01:00,2024-01-23 17:21:44.855473920+01:00,14703.0
909,2024-01-23 07:54:27.818270208+01:00,2024-01-23 19:09:55.552828672+01:00,7609.0
910,2024-01-23 07:54:33.927021056+01:00,2024-01-23 18:00:52.835223808+01:00,5385.0
911,2024-01-23 07:55:33.583152640+01:00,2024-01-23 16:31:24.585145088+01:00,18582.0
912,2024-01-23 07:56:37.014924800+01:00,2024-01-23 19:30:30.539560960+01:00,10126.0
913,2024-01-23 07:57:02.342032896+01:00,2024-01-23 17:00:13.195444224+01:00,59864.0
914,2024-01-23 07:58:43.238921728+01:00,2024-01-23 15:56:16.814931456+01:00,18395.0
915,2024-01-23 08:00:14.353576192+01:00,2024-01-23 16:43:23.632110336+01:00,8379.0
916,2024-01-23 08:00:31.493225216+01:00,2024-01-23 17:23:30.855315968+01:00,10370.0
917,2024-01-23 08:01:02.167730176+01:00,2024-01-24 06:35:36.859612928+01:00,17760.0
918,2024-01-23 08:01:33.413531648+01:00,2024-01-23 17:01:20.674833920+01:00,49642.0
919,2024-01-23 08:07:36.191764480+01:00,2024-01-23 16:37:18.091408384+01:00,15645.0
920,2024-01-23 08:07:53.315040768+01:00,2024-01-23 17:34:23.337746944+01:00,18424.0
921,2024-01-23 08:08:07.521242112+01:00,2024-01-23 10:25:22.650962688+01:00,18863.0
922,2024-01-23 08:09:46.175648512+01:00,2024-01-23 16:52:58.061092352+01:00,35792.0
923,2024-01-23 08:10:05.157761792+01:00,2024-01-23 17:17:51.944154368+01:00,16349.0
924,2024-01-23 08:12:17.316758016+01:00,2024-01-23 16:29:37.594415360+01:00,11291.0
925,2024-01-23 08:17:07.025911552+01:00,2024-01-23 16:52:22.327521536+01:00,8139.0
926,2024-01-23 08:17:30.329885952+01:00,2024-01-23 17:00:30.852088320+01:00,9318.0
927,2024-01-23 08:20:30.205905152+01:00,2024-01-23 16:30:09.061299968+01:00,18687.0
928,2024-01-23 08:22:08.832719872+01:00,2024-01-23 17:15:20.161255936+01:00,44951.0
929,2024-01-23 08:22:27.574488320+01:00,2024-01-23 16:58:30.366626048+01:00,22438.0
930,2024-01-23 08:26:35.839635712+01:00,2024-01-23 17:48:10.811137024+01:00,28117.0
931,2024-01-23 08:30:22.143968512+01:00,2024-01-23 16:37:04.566511104+01:00,21684.0
932,2024-01-23 08:32:20.503123712+01:00,2024-01-23 17:00:12.378561536+01:00,28039.0
933,2024-01-23 08:35:01.533239040+01:00,2024-01-23 17:06:35.970948096+01:00,32591.0
934,2024-01-23 08:37:16.743440640+01:00,2024-01-25 17:17:39.912301568+01:00,7611.0
935,2024-01-23 08:38:13.380258304+01:00,2024-01-23 16:58:41.478967296+01:00,40837.0
936,2024-01-23 08:38:40.859589120+01:00,2024-01-23 17:38:42.843511040+01:00,12861.0
937,2024-01-23 08:39:16.914526208+01:00,2024-01-23 17:00:24.376539648+01:00,49951.0
938,2024-01-23 08:40:30.590359552+01:00,2024-01-23 12:50:50.739373568+01:00,38097.0
939,2024-01-23 08:41:30.036782080+01:00,2024-01-23 17:33:47.486476800+01:00,12439.0
940,2024-01-23 08:41:36.988950784+01:00,2024-01-23 15:40:54.774377984+01:00,14049.0
941,2024-01-23 08:49:25.259599616+01:00,2024-01-23 17:37:31.983336192+01:00,10212.0
942,2024-01-23 08:49:39.059363840+01:00,2024-01-23 15:55:24.185812480+01:00,34231.0
943,2024-01-23 08:57:06.383008512+01:00,2024-01-23 17:28:53.790390528+01:00,17860.0
944,2024-01-23 08:59:08.821383424+01:00,2024-01-23 15:35:39.224015104+01:00,19715.0
945,2024-01-23 08:59:54.062403840+01:00,2024-01-23 19:11:44.894981632+01:00,22313.0
946,2024-01-23 09:00:39.191223296+01:00,2024-01-23 19:07:10.495252480+01:00,31753.0
947,2024-01-23 09:04:56.730812672+01:00,2024-01-23 15:49:24.816250368+01:00,56769.0
948,2024-01-23 09:26:02.410920704+01:00,2024-01-23 17:25:50.097146368+01:00,4002.0
949,2024-01-23 09:30:42.063238400+01:00,2024-01-23 16:43:28.914800896+01:00,8822.0
950,2024-01-23 10:55:29.145603072+01:00,2024-01-23 15:57:01.310111488+01:00,19500.0
951,2024-01-23 11:12:26.472459008+01:00,2024-01-24 18:34:39.399988992+01:00,17622.0
952,2024-01-23 12:03:35.446563584+01:00,2024-01-23 14:56:35.516679424+01:00,7967.0
953,2024-01-23 12:05:51.115879168+01:00,2024-01-23 16:45:49.567211008+01:00,40651.0
954,2024-01-23 12:10:40.430626304+01:00,2024-01-23 18:20:04.418945024+01:00,9738.0
955,2024-01-23 12:22:34.482320896+01:00,2024-01-23 13:06:07.025203456+01:00,7734.0
956,2024-01-23 12:26:49.505442816+01:00,2024-01-23 18:57:21.748727040+01:00,2656.0
957,2024-01-23 12:27:59.833770240+01:00,2024-01-23 18:45:48.365488896+01:00,55349.0
958,2024-01-23 12:32:47.873731328+01:00,2024-01-23 19:24:30.107478528+01:00,27349.0
959,2024-01-23 12:55:47.585078528+01:00,2024-01-23 17:20:46.627704064+01:00,13603.0
960,2024-01-23 13:16:27.990446592+01:00,2024-01-23 19:32:57.019001088+01:00,62282.0
961,2024-01-23 13:34:44.442491648+01:00,2024-01-23 17:40:02.891617280+01:00,16.0
962,2024-01-23 13:39:11.593418752+01:00,2024-01-23 16:29:05.460734720+01:00,17442.0
963,2024-01-23 13:45:12.554950400+01:00,2024-01-24 07:12:05.780242688+01:00,21525.0
964,2024-01-23 13:56:40.783760640+01:00,2024-01-24 14:56:46.231713280+01:00,48120.0
965,2024-01-23 14:31:51.058795520+01:00,2024-01-24 07:26:42.495115264+01:00,8907.0
966,2024-01-23 14:36:48.365002752+01:00,2024-01-24 07:13:29.480820480+01:00,5417.0
967,2024-01-23 14:41:34.041052416+01:00,2024-01-24 07:24:10.693530368+01:00,21199.0
968,2024-01-23 14:58:23.566386688+01:00,2024-01-23 17:37:52.699837696+01:00,27945.0
969,2024-01-23 15:03:30.189543680+01:00,2024-01-24 08:49:08.755508736+01:00,49367.0
970,2024-01-23 15:11:53.683851264+01:00,2024-01-23 18:12:07.116640512+01:00,32030.0
971,2024-01-23 15:22:22.373841408+01:00,2024-01-27 09:02:28.716865536+01:00,43216.0
972,2024-01-23 16:22:02.781549568+01:00,2024-01-24 07:38:52.049559040+01:00,17025.0
973,2024-01-23 16:33:47.701357824+01:00,2024-01-24 07:48:38.889321472+01:00,9420.0
974,2024-01-23 16:45:58.059359232+01:00,2024-01-27 13:23:53.086237952+01:00,64896.0
975,2024-01-23 16:54:41.722010880+01:00,2024-01-24 08:05:53.241626368+01:00,158.0
976,2024-01-23 17:04:41.990118400+01:00,2024-01-24 06:36:24.588196864+01:00,30120.0
977,2024-01-23 17:29:02.166106624+01:00,2024-01-24 07:17:45.884889088+01:00,19269.0
978,2024-01-23 17:44:18.992575744+01:00,2024-01-23 19:55:52.698835712+01:00,23622.0
979,2024-01-23 20:06:13.573456384+01:00,2024-01-24 08:39:10.962804992+01:00,14040.0
980,2024-01-24 05:21:39.216069888+01:00,2024-01-24 12:27:05.597675008+01:00,12066.0
981,2024-01-24 05:23:35.956207104+01:00,2024-01-24 13:48:44.295234048+01:00,4861.0
982,2024-01-24 05:39:11.985317120+01:00,2024-01-24 14:58:15.973420800+01:00,22851.0
983,2024-01-24 06:35:27.104912128+01:00,2024-01-24 18:33:23.598948608+01:00,27125.0
984,2024-01-24 06:37:47.883302656+01:00,2024-01-24 15:56:17.232998656+01:00,42933.0
985,2024-01-24 06:52:41.676003072+01:00,2024-01-24 08:38:14.570591232+01:00,18971.0
986,2024-01-24 06:54:41.580370432+01:00,2024-01-24 18:06:29.461788672+01:00,9110.0
987,2024-01-24 07:03:26.908836608+01:00,2024-01-24 17:50:54.247332352+01:00,10361.0
988,2024-01-24 07:09:30.411639808+01:00,2024-01-24 16:31:46.206683904+01:00,14538.0
989,2024-01-24 07:20:52.649131520+01:00,2024-01-24 17:39:13.578597120+01:00,4816.0
990,2024-01-24 07:21:03.272285184+01:00,2024-01-24 13:50:53.415625728+01:00,10792.0
991,2024-01-24 07:26:12.391620864+01:00,2024-01-24 17:02:15.054353920+01:00,22537.0
992,2024-01-24 07:32:49.409003520+01:00,2024-01-24 11:57:47.077688576+01:00,40293.0
993,2024-01-24 07:32:51.021760512+01:00,2024-01-24 18:50:43.079901184+01:00,11216.0
994,2024-01-24 07:33:03.151421696+01:00,2024-01-24 17:07:26.236228608+01:00,18651.0
995,2024-01-24 07:33:53.094448384+01:00,2024-01-24 09:55:55.862291968+01:00,18833.0
996,2024-01-24 07:39:04.741602048+01:00,2024-01-24 16:54:21.589184256+01:00,13039.0
997,2024-01-24 07:39:55.172206592+01:00,2024-01-24 12:15:18.699691008+01:00,26231.0
998,2024-01-24 07:42:07.629301248+01:00,2024-01-24 16:12:46.255610112+01:00,13747.0
999,2024-01-24 07:43:49.377563648+01:00,2024-01-24 16:51:33.181912064+01:00,48080.0
1000,2024-01-24 07:44:02.692094464+01:00,2024-01-24 17:00:08.282408192+01:00,27658.0
1001,2024-01-24 07:49:51.794590464+01:00,2024-01-24 16:34:25.022634752+01:00,21974.0
1002,2024-01-24 07:52:13.981894656+01:00,2024-01-25 01:15:01.514272+01:00,33078.0
1003,2024-01-24 07:56:06.423723008+01:00,2024-01-24 12:39:14.341971456+01:00,39121.0
1004,2024-01-24 07:56:39.089622528+01:00,2024-01-24 11:22:22.887389184+01:00,3801.0
1005,2024-01-24 07:57:53.035314688+01:00,2024-01-24 12:54:44.557274368+01:00,44169.0
1006,2024-01-24 08:00:21.951186176+01:00,2024-01-24 12:05:29.865268224+01:00,9846.0
1007,2024-01-24 08:01:37.451845120+01:00,2024-01-25 16:01:34.957677568+01:00,18399.0
1008,2024-01-24 08:04:26.104133632+01:00,2024-01-24 18:10:23.216638464+01:00,9679.0
1009,2024-01-24 08:05:45.671578624+01:00,2024-01-24 17:01:41.435154176+01:00,24349.0
1010,2024-01-24 08:07:48.100148224+01:00,2024-01-24 17:12:35.606844416+01:00,13004.0
1011,2024-01-24 08:13:49.662153216+01:00,2024-01-24 14:40:34.090160128+01:00,24621.0
1012,2024-01-24 08:17:59.411198720+01:00,2024-01-24 15:03:56.192312320+01:00,11598.0
1013,2024-01-24 08:18:10.765575936+01:00,2024-01-24 15:45:18.940726528+01:00,13074.0
1014,2024-01-24 08:19:14.378533120+01:00,2024-01-24 18:20:53.798368256+01:00,39593.0
1015,2024-01-24 08:24:29.062846464+01:00,2024-01-24 18:09:48.269706496+01:00,46025.0
1016,2024-01-24 08:28:11.465192704+01:00,2024-01-24 17:28:35.028655872+01:00,19192.0
1017,2024-01-24 08:30:28.053372928+01:00,2024-01-24 15:54:48.449984256+01:00,16363.0
1018,2024-01-24 08:31:44.061886464+01:00,2024-01-25 14:03:50.150221312+01:00,54524.0
1019,2024-01-24 08:35:00.802562048+01:00,2024-01-24 16:48:17.172537344+01:00,10695.0
1020,2024-01-24 08:35:11.265469184+01:00,2024-01-24 10:19:03.320367360+01:00,8606.0
1021,2024-01-24 08:37:37.097010688+01:00,2024-01-24 18:10:15.392364800+01:00,17611.0
1022,2024-01-24 08:37:41.772297728+01:00,2024-01-24 19:19:02.470626560+01:00,45416.0
1023,2024-01-24 08:38:45.343958272+01:00,2024-01-24 17:17:54.731532288+01:00,61753.0
1024,2024-01-24 08:41:32.361064192+01:00,2024-01-24 16:23:27.220832768+01:00,39783.0
1025,2024-01-24 08:42:42.668609536+01:00,2024-01-24 16:04:38.906138368+01:00,19921.0
1026,2024-01-24 08:44:02.430209792+01:00,2024-01-24 14:33:52.243209984+01:00,40074.0
1027,2024-01-24 08:44:21.981648128+01:00,2024-01-24 15:38:10.047825664+01:00,7137.0
1028,2024-01-24 08:44:51.050780416+01:00,2024-01-24 17:01:29.207441408+01:00,8481.0
1029,2024-01-24 08:47:42.690200576+01:00,2024-01-24 16:42:59.900480768+01:00,6686.0
1030,2024-01-24 08:48:47.041779456+01:00,2024-01-24 17:04:22.792870912+01:00,24223.0
1031,2024-01-24 08:52:10.546961920+01:00,2024-01-24 13:08:10.111937536+01:00,26263.0
1032,2024-01-24 08:54:13.306482432+01:00,2024-01-24 10:16:41.794613248+01:00,9108.0
1033,2024-01-24 08:54:37.731594752+01:00,2024-01-24 16:20:23.143454208+01:00,12833.0
1034,2024-01-24 08:55:01.818370560+01:00,2024-01-24 14:43:50.530570496+01:00,19867.0
1035,2024-01-24 08:55:49.835873792+01:00,2024-01-24 18:09:39.275495680+01:00,5477.0
1036,2024-01-24 09:01:09.769380096+01:00,2024-01-24 19:41:47.541379584+01:00,10349.0
1037,2024-01-24 09:02:28.750517504+01:00,2024-01-24 17:02:57.378769920+01:00,11374.0
1038,2024-01-24 09:03:33.976421632+01:00,2024-01-24 16:40:22.065129984+01:00,49964.0
1039,2024-01-24 09:08:32.145708544+01:00,2024-01-24 19:35:47.107327744+01:00,11073.0
1040,2024-01-24 09:10:27.905291520+01:00,2024-01-24 17:10:16.680767744+01:00,19735.0
1041,2024-01-24 09:11:36.110558976+01:00,2024-01-24 10:09:05.606685952+01:00,3210.0
1042,2024-01-24 09:16:20.791285504+01:00,2024-01-24 18:46:49.781930240+01:00,41994.0
1043,2024-01-24 09:21:39.182739968+01:00,2024-01-24 18:17:56.532800512+01:00,23589.0
1044,2024-01-24 09:21:59.238290432+01:00,2024-01-24 13:45:37.562859264+01:00,40327.0
1045,2024-01-24 09:48:35.918300672+01:00,2024-01-24 17:34:26.712258816+01:00,47473.0
1046,2024-01-24 10:04:28.620562176+01:00,2024-01-24 10:06:09.603228928+01:00,197.0
1047,2024-01-24 10:07:59.851576832+01:00,2024-01-24 18:34:33.339932416+01:00,59439.0
1048,2024-01-24 10:36:06.458428928+01:00,2024-01-24 16:13:32.033061632+01:00,21501.0
1049,2024-01-24 10:49:50.925063424+01:00,2024-01-24 15:59:17.141968640+01:00,50393.0
1050,2024-01-24 10:49:50.938371840+01:00,2024-01-24 17:30:40.919656704+01:00,72373.0
1051,2024-01-24 10:50:36.438898432+01:00,2024-01-24 17:44:40.528813312+01:00,28241.0
1052,2024-01-24 11:41:06.664455680+01:00,2024-01-24 16:54:04.235525632+01:00,12377.0
1053,2024-01-24 11:44:36.191320320+01:00,2024-01-24 15:08:21.758725632+01:00,17357.0
1054,2024-01-24 11:58:56.762527488+01:00,2024-01-31 06:47:14.730165760+01:00,20544.0
1055,2024-01-24 12:11:00.202333184+01:00,2024-01-25 12:43:04.871134464+01:00,22944.0
1056,2024-01-24 12:11:29.634660096+01:00,2024-01-24 18:22:19.330152960+01:00,41142.0
1057,2024-01-24 12:12:19.052995072+01:00,2024-01-25 09:12:58.030800896+01:00,121.0
1058,2024-01-24 12:54:43.811794432+01:00,2024-01-24 15:26:21.579657216+01:00,26762.0
1059,2024-01-24 13:41:35.346155008+01:00,2024-01-28 18:13:25.922861312+01:00,58339.0
1060,2024-01-24 14:10:49.586168576+01:00,2024-01-24 16:42:40.006311168+01:00,8991.0
1061,2024-01-24 14:25:40.093565440+01:00,2024-01-24 16:36:56.486806528+01:00,11889.0
1062,2024-01-24 14:43:48.301094144+01:00,2024-01-25 08:00:58.749281792+01:00,57699.0
1063,2024-01-24 14:44:32.026480384+01:00,2024-01-25 07:08:16.159116800+01:00,42413.0
1064,2024-01-24 14:45:18.723994112+01:00,2024-01-24 17:08:18.181341696+01:00,25742.0
1065,2024-01-24 15:03:55.991439360+01:00,2024-01-27 11:15:09.776939264+01:00,53317.0
1066,2024-01-24 15:14:08.093366528+01:00,2024-01-25 07:49:54.683763456+01:00,44178.0
1067,2024-01-24 15:24:18.004195584+01:00,2024-01-25 07:16:58.043842816+01:00,10517.0
1068,2024-01-24 15:32:54.502256640+01:00,2024-01-30 13:25:36.636894976+01:00,11262.0
1069,2024-01-24 15:43:54.503932160+01:00,2024-01-25 07:41:52.786263808+01:00,28690.0
1070,2024-01-24 15:51:46.062358784+01:00,2024-01-27 09:44:47.071652608+01:00,18576.0
1071,2024-01-24 15:56:43.739951872+01:00,2024-01-26 09:13:37.756454400+01:00,45363.0
1072,2024-01-24 16:07:49.274159104+01:00,2024-01-25 07:21:11.430286592+01:00,26951.0
1073,2024-01-24 16:30:46.104005632+01:00,2024-01-25 08:33:21.748515072+01:00,26684.0
1074,2024-01-24 16:51:56.212228864+01:00,2024-01-27 10:38:51.334874368+01:00,53748.0
1075,2024-01-24 16:52:27.443431680+01:00,2024-01-25 18:22:01.299636224+01:00,25751.0
1076,2024-01-24 16:53:15.222137344+01:00,2024-01-24 17:07:37.050786816+01:00,2358.0
1077,2024-01-24 17:06:49.598629632+01:00,2024-01-25 08:58:19.124341504+01:00,19108.0
1078,2024-01-24 17:23:09.089197568+01:00,2024-01-29 15:59:04.503313408+01:00,56740.0
1079,2024-01-24 17:53:56.527705344+01:00,2024-01-31 08:31:52.032214272+01:00,12441.0
1080,2024-01-24 18:08:09.781938432+01:00,2024-01-25 07:10:40.372251648+01:00,16956.0
1081,2024-01-24 18:09:32.865265920+01:00,2024-01-24 21:25:53.213042688+01:00,32524.0
1082,2024-01-24 18:14:51.371971584+01:00,2024-01-25 07:01:42.279835392+01:00,30383.0
1083,2024-01-24 18:21:59.827410432+01:00,2024-01-24 20:08:07.529130240+01:00,19102.0
1084,2024-01-24 20:06:17.834810624+01:00,2024-01-25 10:22:54.705708800+01:00,58395.0
1085,2024-01-25 05:22:47.099933696+01:00,2024-01-25 13:56:53.224768+01:00,10450.0
1086,2024-01-25 06:06:27.374397696+01:00,2024-01-25 07:03:47.249264896+01:00,9966.0
1087,2024-01-25 06:12:48.831963648+01:00,2024-01-25 16:26:04.333861376+01:00,7691.0
1088,2024-01-25 06:19:42.872246272+01:00,2024-01-25 15:36:33.744617216+01:00,56766.0
1089,2024-01-25 06:30:12.557516800+01:00,2024-01-25 12:51:52.279627776+01:00,29314.0
1090,2024-01-25 06:30:49.477497344+01:00,2024-01-25 17:23:23.811891456+01:00,44423.0
1091,2024-01-25 06:44:04.959342848+01:00,2024-01-25 15:05:20.603177472+01:00,18660.0
1092,2024-01-25 06:52:17.922838784+01:00,2024-01-25 16:31:23.192764672+01:00,6165.0
1093,2024-01-25 07:07:30.058680320+01:00,2024-01-25 19:35:38.169663232+01:00,16471.0
1094,2024-01-25 07:09:30.487209984+01:00,2024-01-25 18:09:04.809720320+01:00,8314.0
1095,2024-01-25 07:12:28.141108736+01:00,2024-01-25 17:26:00.987462656+01:00,10369.0
1096,2024-01-25 07:13:47.174071296+01:00,2024-01-25 10:52:06.782665472+01:00,31769.0
1097,2024-01-25 07:15:46.084366336+01:00,2024-01-25 16:28:55.827006976+01:00,11160.0
1098,2024-01-25 07:18:26.799601152+01:00,2024-01-30 07:18:21.299518464+01:00,4941.0
1099,2024-01-25 07:20:12.591304704+01:00,2024-01-25 18:52:14.701432832+01:00,6652.0
1100,2024-01-25 07:22:14.139507968+01:00,2024-01-25 17:19:30.670399744+01:00,21831.0
1101,2024-01-25 07:27:59.386086912+01:00,2024-01-25 19:36:31.767378432+01:00,21341.0
1102,2024-01-25 07:30:55.449406464+01:00,2024-01-25 16:35:54.369817344+01:00,38244.0
1103,2024-01-25 07:35:38.298921216+01:00,2024-01-25 13:28:27.466863616+01:00,11104.0
1104,2024-01-25 07:40:07.427091456+01:00,2024-01-25 19:35:44.520148992+01:00,16099.0
1105,2024-01-25 07:40:23.707391488+01:00,2024-01-25 12:03:38.784597760+01:00,11480.0
1106,2024-01-25 07:41:31.149227008+01:00,2024-01-25 15:18:58.923566336+01:00,41221.0
1107,2024-01-25 07:41:33.671562752+01:00,2024-01-25 16:19:29.711766784+01:00,19651.0
1108,2024-01-25 07:41:53.606284288+01:00,2024-01-25 16:17:47.566754816+01:00,12921.0
1109,2024-01-25 07:45:01.173077504+01:00,2024-01-25 14:18:16.258620416+01:00,39451.0
1110,2024-01-25 07:47:09.129829120+01:00,2024-01-25 10:52:14.731546880+01:00,7362.0
1111,2024-01-25 07:47:19.619978240+01:00,2024-01-25 16:31:47.684954624+01:00,1843.0
1112,2024-01-25 07:48:54.679461888+01:00,2024-01-25 16:04:07.933643008+01:00,10802.0
1113,2024-01-25 07:49:19.118417408+01:00,2024-01-25 16:34:11.903611648+01:00,26588.0
1114,2024-01-25 07:52:19.802360320+01:00,2024-01-25 12:59:50.257005312+01:00,32843.0
